seed,shot,method,tgt_acc,tgt_f1_macro,tgt_bce,src_thr_pre,src_f1_pre,src_acc_after,src_f1_after,src_bce_after,forget_f1,trainable_params,t_pretrain,t_fisher,t_adapt,t_total_once
45,10,ReplayUpper,0.9037656903765691,0.9037235533137172,0.3595304489135742,0.18,0.9979273842454778,0.9873792659368963,0.9873248022058179,0.04709872230887413,0.010602582039659914,580898,0.0,0.0,31.928401947021484,31.928401947021484
45,20,Scratch-Plain,0.9783821478382148,0.9783589003123925,0.2420523464679718,0.18,0.9979273842454778,,,,,580769,0.0,0.0,3.606768846511841,3.606768846511841
45,20,Transfer-Plain,0.9797768479776848,0.979771644209362,0.17210666835308075,0.18,0.9979273842454778,0.9971667739858339,0.9971499270189121,0.11027330905199051,0.0007774572265656365,580769,0.0,0.0,2.899005889892578,2.899005889892578
45,20,Transfer-Plain+EWC,0.9755927475592747,0.9755893168851015,0.23463569581508636,0.18,0.9979273842454778,0.9971667739858339,0.9971496991425104,0.041843660175800323,0.0007776851029673848,580769,0.0,0.0,2.942506790161133,2.942506790161133
45,20,Adapter-Only,0.8277545327754533,0.8272820764888228,0.4200183153152466,0.18,0.9979273842454778,0.9979394719896973,0.9979273842454778,0.031287118792533875,0.0,58049,0.0,0.0,8.47193694114685,8.47193694114685
45,20,DAEWC,0.8814504881450488,0.8808236455899175,0.34199056029319763,0.18,0.9979273842454778,0.9978106889890535,0.9977978021529973,0.03099660947918892,0.0001295820924804847,74561,40.67954683303833,2.061471462249756,4.148249387741089,46.889267683029175
45,20,ReplayUpper,0.9351464435146444,0.9350643090339403,0.3380914330482483,0.18,0.9979273842454778,0.9916291049581455,0.9915884248659976,0.03964429721236229,0.006338959379480147,580898,0.0,0.0,38.58659911155701,38.58659911155701
45,80,Scratch-Plain,0.9874476987447699,0.9874397827800647,0.09454739093780518,0.18,0.9979273842454778,,,,,580769,0.0,0.0,4.804956912994385,4.804956912994385
45,80,Transfer-Plain,0.9874476987447699,0.987438878161206,0.10331326723098755,0.18,0.9979273842454778,0.9972955569864778,0.9972793127914343,0.12892335653305054,0.0006480714540434418,580769,0.0,0.0,4.036182641983032,4.036182641983032
45,80,Transfer-Plain+EWC,0.9811715481171548,0.9811638445839608,0.08890590071678162,0.18,0.9979273842454778,0.9971667739858339,0.9971496991425104,0.04032405838370323,0.0007776851029673848,580769,0.0,0.0,7.97516942024231,7.97516942024231
45,80,Adapter-Only,0.8598326359832636,0.8596687853433984,0.5078802704811096,0.18,0.9979273842454778,0.9979394719896973,0.9979273842454778,0.031287118792533875,0.0,58049,0.0,0.0,8.56764841079712,8.56764841079712
45,80,DAEWC,0.9811715481171548,0.9811658237386117,0.07662488520145416,0.18,0.9979273842454778,0.9975531229877657,0.9975385242600803,0.04132258892059326,0.000388859985397505,138689,40.67954683303833,2.061471462249756,6.387009143829346,49.12802743911743
45,80,ReplayUpper,0.9839609483960948,0.9839513880137081,0.09887846559286118,0.18,0.9979273842454778,0.9951062459755312,0.9950796395695496,0.03762060031294823,0.0028477446759281877,580898,0.0,0.0,37.99093508720398,37.99093508720398
45,160,Scratch-Plain,0.9881450488145049,0.9881333631240535,0.06235774978995323,0.18,0.9979273842454778,,,,,580769,0.0,0.0,3.2570395469665527,3.2570395469665527
45,160,Transfer-Plain,0.9895397489539749,0.9895303350146775,0.06281130015850067,0.18,0.9979273842454778,0.9678042498390212,0.967736815513585,0.0866364911198616,0.030190568731892742,580769,0.0,0.0,2.9674627780914307,2.9674627780914307
45,160,Transfer-Plain+EWC,0.9832635983263598,0.9832541845075905,0.0710778459906578,0.18,0.9979273842454778,0.9975531229877657,0.9975385242600803,0.035111989825963974,0.000388859985397505,580769,0.0,0.0,4.023070335388184,4.023070335388184
