seed,shot,method,tgt_acc,tgt_f1_macro,tgt_bce,src_thr_pre,src_f1_pre,src_acc_after,src_f1_after,src_bce_after,forget_f1,avg_f1_after,trainable_params,t_pretrain,t_fisher,t_adapt,t_total_once
44,80,Scratch-Plain,0.9558528428093646,0.9558471336211526,0.6087822318077087,,,,,,,,580898,0.0,0.0,4.392957925796509,4.392957925796509
44,80,Transfer-Plain,0.9364548494983278,0.9364548494983278,0.4429185688495636,0.93,1.0,0.9994319795512638,0.9993828973713286,0.0036118198186159134,0.0006171026286714287,0.9679188734348282,580769,59.806124210357666,0.0,3.495634078979492,63.30175828933716
44,80,Transfer-Plain+EWC,0.9351170568561873,0.9351169407356799,0.44291919469833374,0.93,1.0,0.9994319795512638,0.9993828973713286,0.003583053592592478,0.0006171026286714287,0.9672499190535042,580769,59.806124210357666,0.46355128288269043,1.838571548461914,62.10824704170227
44,80,Adapter-Only,0.6207357859531772,0.6146418503410267,0.6904675960540771,0.25,0.9996915023485161,0.9997159897756319,0.9996915023485161,0.0014049269957467914,0.0,0.8071666763447713,4497,65.73290252685547,0.0,2.139491081237793,67.87239360809326
44,80,DAEWC,0.8361204013377926,0.8359063110269256,0.6689952611923218,0.25,0.9996915023485161,0.9997159897756319,0.9996915023485161,0.0016664842842146754,0.0,0.9177989066877208,85137,65.73290252685547,0.9145376682281494,4.425554275512695,71.07299447059631
44,80,ReplayUpper,0.9785953177257525,0.9785952315330181,0.0862298533320427,0.93,1.0,1.0,1.0,0.00012225701357237995,0.0,0.989297615766509,580898,0.0,0.0,59.73918533325195,59.73918533325195
44,160,Scratch-Plain,0.974581939799331,0.9745759222661396,0.4743835926055908,,,,,,,,580898,0.0,0.0,5.584747791290283,5.584747791290283
44,160,Transfer-Plain,0.9692307692307692,0.9692304250559285,0.2805289626121521,0.93,1.0,0.9994319795512638,0.9993828973713286,0.006352236960083246,0.0006171026286714287,0.9843066612136285,580769,59.806124210357666,0.0,4.654820203781128,64.4609444141388
44,160,Transfer-Plain+EWC,0.9692307692307692,0.9692304250559285,0.28048568964004517,0.93,1.0,0.9994319795512638,0.9993828973713286,0.00478530116379261,0.0006171026286714287,0.9843066612136285,580769,59.806124210357666,0.46355128288269043,1.8340535163879395,62.103729009628296
44,160,Adapter-Only,0.6555183946488294,0.634810502734682,0.6888628005981445,0.25,0.9996915023485161,0.9997159897756319,0.9996915023485161,0.0014049269957467914,0.0,0.8172510025415991,4497,65.73290252685547,0.0,2.065849781036377,67.79875230789185
44,160,DAEWC,0.8668896321070234,0.8667522722274749,0.644744873046875,0.25,0.9996915023485161,0.9997159897756319,0.9996915023485161,0.0016950842691585422,0.0,0.9332218872879955,85137,65.73290252685547,0.9145376682281494,4.202486991882324,70.84992718696594
44,160,ReplayUpper,0.9759197324414716,0.9759079937831702,0.08989544957876205,0.93,1.0,1.0,1.0,0.0002037668164120987,0.0,0.9879539968915851,580898,0.0,0.0,60.592570304870605,60.592570304870605
45,10,Scratch-Plain,0.7712374581939799,0.7712078742186996,0.6872407793998718,,,,,,,,580898,0.0,0.0,1.9860820770263672,1.9860820770263672
